Date/Time,Seconds,Volt,T1,T2,T3,T4,T5,T6,T7,T8,Cnt1,Cnt2,Cnt3,Cnt4,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,kWh1,kWh2,kWh3,kWh4,kWh5,kWh6,kWh7,kWh8,kWh9,kWh10,kWh11,kWh12,kWh13,kWh14,kWh15,kWh16,kWh17,kWh18,kWh19,kWh20,kWh21,kWh22,kWh23,kWh24,kWh25,kWh26,kWh27,kWh28,kWh29,kWh30,kWh31,kWh32
2014-07-17 04:51:31,50250,107.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 109 W, 1 W, 35 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 42 W,.000,.000,.000,.000,.000,.468,.018,.542,.000,.000,.593,.052,.258,.165,.000,.004,.003,.000,.000,.000,.000,.218,.426,.266,.042,.014,.000,.000,.000,.000,.000,.403
2014-07-17 04:53:31,50370,107.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 103 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.471,.018,.542,.000,.000,.593,.052,.258,.165,.000,.004,.003,.000,.000,.000,.000,.218,.427,.266,.042,.014,.000,.000,.000,.000,.000,.404
2014-07-17 04:55:31,50490,107.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 101 W, 1 W, 3 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.475,.018,.542,.000,.000,.593,.052,.259,.166,.000,.004,.003,.000,.000,.000,.000,.218,.429,.267,.042,.014,.000,.000,.000,.000,.000,.405
2014-07-17 04:57:31,50610,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 99 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 28 W,.000,.000,.000,.000,.000,.478,.018,.542,.000,.000,.593,.052,.260,.166,.000,.004,.003,.000,.000,.000,.000,.218,.430,.267,.042,.014,.000,.000,.000,.000,.000,.406
2014-07-17 04:59:31,50730,107.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 97 W, 1 W, 4 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 27 W,.000,.000,.000,.000,.000,.481,.018,.542,.000,.000,.593,.052,.260,.166,.000,.004,.003,.000,.000,.000,.000,.219,.432,.268,.042,.014,.000,.000,.000,.000,.000,.407
2014-07-17 05:01:31,50850,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 4 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 4 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 27 W,.000,.000,.000,.000,.000,.485,.018,.542,.000,.000,.593,.052,.261,.167,.000,.004,.003,.000,.000,.000,.000,.219,.433,.269,.043,.014,.000,.000,.000,.000,.000,.408
2014-07-17 05:03:31,50970,106.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 12 W, 1 W, 4 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 4 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 9 W,.000,.000,.000,.000,.000,.485,.018,.542,.000,.000,.593,.052,.261,.167,.000,.004,.003,.000,.000,.000,.000,.219,.435,.269,.043,.014,.000,.000,.000,.000,.000,.408
2014-07-17 05:05:31,51090,107.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 25 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 4 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 12 W,.000,.000,.000,.000,.000,.485,.018,.543,.000,.000,.593,.053,.262,.168,.000,.004,.003,.000,.000,.000,.000,.219,.436,.270,.043,.014,.000,.000,.000,.000,.000,.408
2014-07-17 05:07:31,51210,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 113 W, 0 W, 0 W, 90 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 4 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 20 W,.000,.000,.000,.000,.000,.485,.018,.547,.000,.000,.596,.053,.262,.168,.000,.004,.003,.000,.000,.000,.000,.219,.438,.271,.043,.014,.000,.000,.000,.000,.000,.409
2014-07-17 05:09:31,51330,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 105 W, 0 W, 0 W, 100 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 4 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.485,.018,.550,.000,.000,.599,.053,.263,.168,.000,.004,.003,.000,.000,.000,.000,.219,.439,.271,.043,.014,.000,.000,.000,.000,.000,.409
2014-07-17 05:11:31,51450,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 103 W, 0 W, 0 W, 98 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 6 W,.000,.000,.000,.000,.000,.485,.018,.554,.000,.000,.603,.053,.264,.169,.000,.004,.003,.000,.000,.000,.000,.219,.441,.272,.043,.014,.000,.000,.000,.000,.000,.410
2014-07-17 05:13:31,51570,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 98 W, 0 W, 0 W, 96 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.557,.000,.000,.606,.053,.264,.169,.000,.004,.003,.000,.000,.000,.000,.219,.442,.273,.043,.014,.000,.000,.000,.000,.000,.410
2014-07-17 05:15:31,51690,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 94 W, 0 W, 0 W, 95 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.485,.019,.560,.000,.000,.609,.053,.265,.170,.000,.004,.003,.000,.000,.000,.000,.220,.444,.273,.043,.014,.000,.000,.000,.000,.000,.410
2014-07-17 05:17:31,51810,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 92 W, 0 W, 0 W, 64 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 14 W,.000,.000,.000,.000,.000,.485,.019,.563,.000,.000,.611,.053,.265,.170,.000,.004,.003,.000,.000,.000,.000,.220,.445,.274,.043,.014,.000,.000,.000,.000,.000,.411
2014-07-17 05:19:31,51930,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 90 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 23 W,.000,.000,.000,.000,.000,.485,.019,.566,.000,.000,.611,.053,.266,.170,.000,.004,.003,.000,.000,.000,.000,.220,.447,.274,.043,.014,.000,.000,.000,.000,.000,.411
2014-07-17 05:21:31,52050,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 13 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 10 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.266,.171,.000,.004,.004,.000,.000,.000,.000,.220,.448,.275,.044,.014,.000,.000,.000,.000,.000,.412
2014-07-17 05:23:31,52170,107.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.267,.171,.000,.004,.004,.000,.000,.000,.000,.220,.450,.276,.044,.014,.000,.000,.000,.000,.000,.412
2014-07-17 05:25:31,52290,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.267,.172,.000,.004,.004,.000,.000,.000,.000,.220,.451,.276,.044,.014,.000,.000,.000,.000,.000,.412
2014-07-17 05:27:31,52410,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.268,.172,.000,.004,.004,.000,.000,.000,.000,.220,.453,.277,.044,.015,.000,.000,.000,.000,.000,.413
2014-07-17 05:29:31,52530,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.269,.172,.000,.004,.004,.000,.000,.000,.000,.220,.454,.278,.044,.015,.000,.000,.000,.000,.000,.413
2014-07-17 05:31:31,52650,107.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.269,.173,.000,.004,.004,.000,.000,.000,.000,.220,.456,.278,.044,.015,.000,.000,.000,.000,.000,.413
2014-07-17 05:33:31,52770,107.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.054,.270,.173,.000,.004,.004,.000,.000,.000,.000,.220,.457,.279,.044,.015,.000,.000,.000,.000,.000,.413
2014-07-17 05:35:31,52890,107.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 8 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.055,.270,.174,.000,.004,.004,.000,.000,.000,.000,.221,.459,.280,.044,.015,.000,.000,.000,.000,.000,.414
2014-07-17 05:37:31,53010,107.1,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 4 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.485,.019,.567,.000,.000,.611,.055,.271,.174,.000,.004,.004,.000,.000,.000,.000,.221,.460,.280,.044,.015,.000,.000,.000,.000,.000,.414
2014-07-17 05:39:31,53130,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 121 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 35 W,.000,.000,.000,.000,.000,.489,.019,.567,.000,.000,.611,.055,.271,.174,.000,.004,.004,.000,.000,.000,.000,.221,.462,.281,.044,.015,.000,.000,.000,.000,.000,.415
2014-07-17 05:41:31,53250,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 104 W, 1 W, 1 W, 0 W, 0 W, 66 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 23 W,.000,.000,.000,.000,.000,.493,.019,.567,.000,.000,.613,.055,.272,.175,.000,.004,.004,.000,.000,.000,.000,.221,.463,.281,.045,.015,.000,.000,.000,.000,.000,.416
2014-07-17 05:43:31,53370,107,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 101 W, 1 W, 1 W, 0 W, 0 W, 100 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.496,.019,.567,.000,.000,.617,.055,.272,.175,.000,.004,.004,.000,.000,.000,.000,.221,.465,.282,.045,.015,.000,.000,.000,.000,.000,.416
2014-07-17 05:45:31,53490,106.8,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 99 W, 1 W, 1 W, 0 W, 0 W, 98 W, 4 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.499,.019,.567,.000,.000,.620,.055,.273,.176,.000,.004,.004,.000,.000,.000,.000,.221,.466,.283,.045,.015,.000,.000,.000,.000,.000,.416
2014-07-17 05:47:31,53610,106.8,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 97 W, 1 W, 1 W, 0 W, 0 W, 96 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.503,.019,.567,.000,.000,.623,.055,.274,.176,.000,.004,.004,.000,.000,.000,.000,.221,.468,.283,.045,.015,.000,.000,.000,.000,.000,.417
2014-07-17 05:49:31,53730,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 96 W, 1 W, 1 W, 0 W, 0 W, 95 W, 4 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.626,.055,.274,.176,.000,.004,.004,.000,.000,.000,.000,.221,.469,.284,.045,.015,.000,.000,.000,.000,.000,.417
2014-07-17 05:51:31,53850,106.5,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 13 W, 1 W, 1 W, 0 W, 0 W, 63 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 26 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.628,.056,.275,.177,.000,.005,.004,.000,.000,.000,.000,.221,.471,.285,.045,.015,.000,.000,.000,.000,.000,.418
2014-07-17 05:53:31,53970,106.2,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.628,.056,.275,.177,.000,.005,.004,.000,.000,.000,.000,.221,.472,.285,.045,.015,.000,.000,.000,.000,.000,.418
2014-07-17 05:55:31,54090,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.628,.056,.276,.178,.000,.005,.004,.000,.000,.000,.000,.222,.474,.286,.045,.015,.000,.000,.000,.000,.000,.418
2014-07-17 05:57:31,54210,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.628,.056,.276,.178,.000,.005,.004,.000,.000,.000,.000,.222,.475,.287,.045,.015,.000,.000,.000,.000,.000,.419
2014-07-17 05:59:31,54330,105.9,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 1 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.019,.568,.000,.000,.628,.056,.277,.178,.000,.005,.004,.000,.000,.000,.000,.222,.477,.287,.045,.015,.000,.000,.000,.000,.000,.419
2014-07-17 06:01:31,54450,106,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 77 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 25 W,.000,.000,.000,.000,.000,.506,.020,.570,.000,.000,.628,.056,.277,.179,.000,.005,.004,.000,.000,.000,.000,.222,.478,.288,.046,.015,.000,.000,.000,.000,.000,.420
2014-07-17 06:03:31,54570,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 98 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 44 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 26 W,.000,.000,.000,.000,.000,.506,.020,.574,.000,.000,.628,.056,.278,.179,.000,.005,.004,.000,.000,.000,.000,.222,.480,.288,.046,.015,.000,.000,.000,.000,.000,.421
2014-07-17 06:05:31,54690,106.7,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 95 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 25 W,.000,.000,.000,.000,.000,.506,.020,.577,.000,.000,.628,.056,.278,.180,.000,.005,.004,.000,.000,.000,.000,.222,.481,.289,.046,.015,.000,.000,.000,.000,.000,.421
2014-07-17 06:07:31,54810,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 93 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 24 W,.000,.000,.000,.000,.000,.506,.020,.580,.000,.000,.628,.057,.279,.180,.000,.005,.004,.000,.000,.000,.000,.222,.483,.290,.046,.015,.000,.000,.000,.000,.000,.422
2014-07-17 06:09:31,54930,106.4,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 91 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 23 W,.000,.000,.000,.000,.000,.506,.020,.583,.000,.000,.628,.057,.280,.180,.000,.005,.004,.000,.000,.000,.000,.222,.484,.290,.046,.015,.000,.000,.000,.000,.000,.423
2014-07-17 06:11:31,55050,106.6,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 13 W, 0 W, 0 W, 0 W, 3 W, 16 W, 12 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 9 W,.000,.000,.000,.000,.000,.506,.020,.583,.000,.000,.628,.057,.280,.181,.000,.005,.004,.000,.000,.000,.000,.222,.486,.291,.046,.015,.000,.000,.000,.000,.000,.423
2014-07-17 06:13:31,55170,106.3,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,.0 C,0,0,0,0, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 1 W, 3 W, 0 W, 0 W, 0 W, 3 W, 16 W, 11 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 0 W, 3 W, 45 W, 19 W, 3 W, 1 W, 0 W, 0 W, 0 W, 0 W, 0 W, 7 W,.000,.000,.000,.000,.000,.506,.020,.584,.000,.000,.628,.057,.281,.181,.000,.005,.004,.000,.000,.000,.000,.222,.487,.292,.046,.015,.000,.000,.000,.000,.000,.424
